,local_datetime,recordType,marketIndexDataProviderId,settlementDate,settlementPeriod,marketIndexPrice,marketIndexVolume,activeFlag,Pi*Ei,tlocaldate,solarunitsproduced(Esi),Esi*Pi,Sum Ei,Sum Pi*Ei,Avg Elec,Sum Esi,Sum Esi*Pi,Solar S.P,V.F
13,2023-06-07 06:30:00+01:00,MID,APXMIDP,07/06/2023,14,83,885.75,Y,73517.25,2023-06-07 06:30:00+01,1489,123587,,,,,,,
14,2023-06-07 07:00:00+01:00,MID,APXMIDP,07/06/2023,15,67.89,1502.9,Y,102031.881,2023-06-07 07:00:00+01,2004,136051.56,,,,,,,
15,2023-06-07 07:30:00+01:00,MID,APXMIDP,07/06/2023,16,88.69,1848.95,Y,163983.3755,2023-06-07 07:30:00+01,2596,230239.24,,,,,,,
16,2023-06-07 08:00:00+01:00,MID,APXMIDP,07/06/2023,17,92.59,1738,Y,160921.42,2023-06-07 08:00:00+01,3265,302306.35,,,,,,,
17,2023-06-07 08:30:00+01:00,MID,APXMIDP,07/06/2023,18,93.47,1795.9,Y,167862.773,2023-06-07 08:30:00+01,3941,368365.27,,,,,,,
18,2023-06-07 09:00:00+01:00,MID,APXMIDP,07/06/2023,19,86.66,2178.3,Y,188771.478,2023-06-07 09:00:00+01,4703,407561.98,,,,,,,
19,2023-06-07 09:30:00+01:00,MID,APXMIDP,07/06/2023,20,85.12,2189.5,Y,186370.24,2023-06-07 09:30:00+01,5484,466798.08,,,,,,,
20,2023-06-07 10:00:00+01:00,MID,APXMIDP,07/06/2023,21,93.59,1910.05,Y,178761.5795,2023-06-07 10:00:00+01,6200,580258,,,,,,,
21,2023-06-07 10:30:00+01:00,MID,APXMIDP,07/06/2023,22,94.5,2120.35,Y,200373.075,2023-06-07 10:30:00+01,6870,649215,,,,,,,
22,2023-06-07 11:00:00+01:00,MID,APXMIDP,07/06/2023,23,88.83,1992.7,Y,177011.541,2023-06-07 11:00:00+01,7479,664359.57,,,,,,,
23,2023-06-07 11:30:00+01:00,MID,APXMIDP,07/06/2023,24,80.92,2283.95,Y,184817.234,2023-06-07 11:30:00+01,8009,648088.28,,,,,,,
24,2023-06-07 12:00:00+01:00,MID,APXMIDP,07/06/2023,25,80.14,1445.4,Y,115834.356,2023-06-07 12:00:00+01,8330,667566.2,,,,,,,
25,2023-06-07 12:30:00+01:00,MID,APXMIDP,07/06/2023,26,75.42,1372.3,Y,103498.866,2023-06-07 12:30:00+01,8597,648385.74,,,,,,,
26,2023-06-07 13:00:00+01:00,MID,APXMIDP,07/06/2023,27,73,1307.45,Y,95443.85,2023-06-07 13:00:00+01,8547,623931,,,,,,,
27,2023-06-07 13:30:00+01:00,MID,APXMIDP,07/06/2023,28,70.23,1365.95,Y,95930.6685,2023-06-07 13:30:00+01,8337,585507.51,,,,,,,
28,2023-06-07 14:00:00+01:00,MID,APXMIDP,07/06/2023,29,70.28,1529.6,Y,107500.288,2023-06-07 14:00:00+01,7976,560553.28,,,,,,,
29,2023-06-07 14:30:00+01:00,MID,APXMIDP,07/06/2023,30,69.75,1460.85,Y,101894.2875,2023-06-07 14:30:00+01,7395,515801.25,,,,,,,
30,2023-06-07 15:00:00+01:00,MID,APXMIDP,07/06/2023,31,65.75,910.05,Y,59835.7875,2023-06-07 15:00:00+01,6671,438618.25,,,,,,,
31,2023-06-07 15:30:00+01:00,MID,APXMIDP,07/06/2023,32,69.07,1032,Y,71280.24,2023-06-07 15:30:00+01,5808,401158.56,,,,,,,
32,2023-06-07 16:00:00+01:00,MID,APXMIDP,07/06/2023,33,62.27,992.45,Y,61799.8615,2023-06-07 16:00:00+01,4922,306492.94,,,,,,,
33,2023-06-07 16:30:00+01:00,MID,APXMIDP,07/06/2023,34,60.99,1329.9,Y,81110.601,2023-06-07 16:30:00+01,4005,244264.95,,,,,,,
34,2023-06-07 17:00:00+01:00,MID,APXMIDP,07/06/2023,35,67.67,1674.2,Y,113293.114,2023-06-07 17:00:00+01,3103,209980.01,,,,,,,
35,2023-06-07 17:30:00+01:00,MID,APXMIDP,07/06/2023,36,67.77,1939.55,Y,131443.3035,2023-06-07 17:30:00+01,2278,154380.06,,,,,,,
36,2023-06-07 18:00:00+01:00,MID,APXMIDP,07/06/2023,37,74.65,2075.45,Y,154932.3425,2023-06-07 18:00:00+01,1558,116304.7,,,,,,,
37,2023-06-07 18:30:00+01:00,MID,APXMIDP,07/06/2023,38,79.65,2023.75,Y,161191.6875,2023-06-07 18:30:00+01,955,76065.75,,,,,,,
38,2023-06-07 19:00:00+01:00,MID,APXMIDP,07/06/2023,39,82.14,1390.7,Y,114232.098,2023-06-07 19:00:00+01,469,38523.66,,,,,,,
39,2023-06-07 19:30:00+01:00,MID,APXMIDP,07/06/2023,40,81.53,1382.1,Y,112682.613,2023-06-07 19:30:00+01,138,11251.14,,,,,,,
40,2023-06-07 20:00:00+01:00,MID,APXMIDP,07/06/2023,41,82.68,1282.05,Y,105999.894,2023-06-07 20:00:00+01,7,578.76,,,,,,,
41,2023-06-07 20:30:00+01:00,MID,APXMIDP,07/06/2023,42,73.4,1364.4,Y,100146.96,2023-06-07 20:30:00+01,0,0,,,,,,,
42,2023-06-07 21:00:00+01:00,MID,APXMIDP,07/06/2023,43,79.29,1366.35,Y,108337.8915,2023-06-07 21:00:00+01,0,0,,,,,,,
43,2023-06-07 21:30:00+01:00,MID,APXMIDP,07/06/2023,44,72.77,1445.95,Y,105221.7815,2023-06-07 21:30:00+01,0,0,,,,,,,
44,2023-06-07 22:00:00+01:00,MID,APXMIDP,07/06/2023,45,79.57,1191.05,Y,94771.8485,2023-06-07 22:00:00+01,0,0,,,,,,,
45,2023-06-07 22:30:00+01:00,MID,APXMIDP,07/06/2023,46,64.49,1309.5,Y,84449.655,2023-06-07 22:30:00+01,0,0,,,,,,,
46,2023-06-07 23:00:00+01:00,MID,APXMIDP,07/06/2023,47,80.75,844.4,Y,68185.3,2023-06-07 23:00:00+01,0,0,,,,,,,
47,2023-06-07 23:30:00+01:00,MID,APXMIDP,07/06/2023,48,79.01,579.95,Y,45821.8495,2023-06-07 23:30:00+01,0,0,,,,,,,
0,2023-06-08 00:00:00+01:00,MID,APXMIDP,08/06/2023,1,74.14,704.35,Y,52220.509,2023-06-08 00:00:00+01,0,0,,,,,,,
1,2023-06-08 00:30:00+01:00,MID,APXMIDP,08/06/2023,2,64.6,800.55,Y,51715.53,2023-06-08 00:30:00+01,0,0,,,,,,,
2,2023-06-08 01:00:00+01:00,MID,APXMIDP,08/06/2023,3,82.4,990.9,Y,81650.16,2023-06-08 01:00:00+01,0,0,,,,,,,
3,2023-06-08 01:30:00+01:00,MID,APXMIDP,08/06/2023,4,80.81,981.05,Y,79278.6505,2023-06-08 01:30:00+01,0,0,,,,,,,
4,2023-06-08 02:00:00+01:00,MID,APXMIDP,08/06/2023,5,76.15,1143.6,Y,87085.14,2023-06-08 02:00:00+01,0,0,,,,,,,
5,2023-06-08 02:30:00+01:00,MID,APXMIDP,08/06/2023,6,65.76,981.9,Y,64569.744,2023-06-08 02:30:00+01,0,0,,,,,,,
6,2023-06-08 03:00:00+01:00,MID,APXMIDP,08/06/2023,7,59.66,716.45,Y,42743.407,2023-06-08 03:00:00+01,0,0,,,,,,,
7,2023-06-08 03:30:00+01:00,MID,APXMIDP,08/06/2023,8,63.1,731.65,Y,46167.115,2023-06-08 03:30:00+01,0,0,,,,,,,
8,2023-06-08 04:00:00+01:00,MID,APXMIDP,08/06/2023,9,64.85,769.45,Y,49898.8325,2023-06-08 04:00:00+01,26,1686.1,,,,,,,
9,2023-06-08 04:30:00+01:00,MID,APXMIDP,08/06/2023,10,59.33,712.2,Y,42254.826,2023-06-08 04:30:00+01,182,10798.06,,,,,,,
10,2023-06-08 05:00:00+01:00,MID,APXMIDP,08/06/2023,11,56.85,673.2,Y,38271.42,2023-06-08 05:00:00+01,457,25980.45,,,,,,,
11,2023-06-08 05:30:00+01:00,MID,APXMIDP,08/06/2023,12,74.53,967.8,Y,72130.134,2023-06-08 05:30:00+01,837,62381.61,,,,,,,
12,2023-06-08 06:00:00+01:00,MID,APXMIDP,08/06/2023,13,73.92,962,Y,71111.04,2023-06-08 06:00:00+01,1356,100235.52,,,,,,,
13,2023-06-08 06:30:00+01:00,MID,APXMIDP,08/06/2023,14,95.18,1211.45,Y,115305.811,2023-06-08 06:30:00+01,1972,187694.96,,,,,,,
14,2023-06-08 07:00:00+01:00,MID,APXMIDP,08/06/2023,15,65.08,938.45,Y,61074.326,2023-06-08 07:00:00+01,2700,175716,,,,,,,
15,2023-06-08 07:30:00+01:00,MID,APXMIDP,08/06/2023,16,94.65,1337.7,Y,126613.305,2023-06-08 07:30:00+01,3581,338941.65,,,,,,,
16,2023-06-08 08:00:00+01:00,MID,APXMIDP,08/06/2023,17,68.5,1229.35,Y,84210.475,2023-06-08 08:00:00+01,4453,305030.5,,,,,,,
17,2023-06-08 08:30:00+01:00,MID,APXMIDP,08/06/2023,18,67.66,1228.75,Y,83137.225,2023-06-08 08:30:00+01,5435,367732.1,,,,,,,
18,2023-06-08 09:00:00+01:00,MID,APXMIDP,08/06/2023,19,68.8,1407.95,Y,96866.96,2023-06-08 09:00:00+01,6497,446993.6,,,,,,,
19,2023-06-08 09:30:00+01:00,MID,APXMIDP,08/06/2023,20,59.26,1398.6,Y,82881.036,2023-06-08 09:30:00+01,7446,441249.96,,,,,,,
20,2023-06-08 10:00:00+01:00,MID,APXMIDP,08/06/2023,21,61.58,1795.45,Y,110563.811,2023-06-08 10:00:00+01,8206,505325.48,,,,,,,
21,2023-06-08 10:30:00+01:00,MID,APXMIDP,08/06/2023,22,61.74,1837.9,Y,113471.946,2023-06-08 10:30:00+01,8736,539360.64,,,,,,,
22,2023-06-08 11:00:00+01:00,MID,APXMIDP,08/06/2023,23,57.26,1869.75,Y,107061.885,2023-06-08 11:00:00+01,9257,530055.82,,,,,,,
23,2023-06-08 11:30:00+01:00,MID,APXMIDP,08/06/2023,24,59.33,1984.75,Y,117755.2175,2023-06-08 11:30:00+01,9556,566957.48,,,,,,,
24,2023-06-08 12:00:00+01:00,MID,APXMIDP,08/06/2023,25,66.45,2593.3,Y,172324.785,2023-06-08 12:00:00+01,9598,637787.1,,,,,,,
25,2023-06-08 12:30:00+01:00,MID,APXMIDP,08/06/2023,26,71.69,2597.8,Y,186236.282,2023-06-08 12:30:00+01,9515,682130.35,,,,,,,
26,2023-06-08 13:00:00+01:00,MID,APXMIDP,08/06/2023,27,64.67,3269.25,Y,211422.3975,2023-06-08 13:00:00+01,9246,597938.82,,,,,,,
27,2023-06-08 13:30:00+01:00,MID,APXMIDP,08/06/2023,28,62.54,3070.4,Y,192022.816,2023-06-08 13:30:00+01,8866,554479.64,,,,,,,
28,2023-06-08 14:00:00+01:00,MID,APXMIDP,08/06/2023,29,64.98,3267.35,Y,212312.403,2023-06-08 14:00:00+01,8331,541348.38,,,,,,,
29,2023-06-08 14:30:00+01:00,MID,APXMIDP,08/06/2023,30,62.15,3249.1,Y,201931.565,2023-06-08 14:30:00+01,7665,476379.75,,,,,,,
30,2023-06-08 15:00:00+01:00,MID,APXMIDP,08/06/2023,31,71.2,1827.1,Y,130089.52,2023-06-08 15:00:00+01,6861,488503.2,,,,,,,
31,2023-06-08 15:30:00+01:00,MID,APXMIDP,08/06/2023,32,71.6,1760.15,Y,126026.74,2023-06-08 15:30:00+01,5968,427308.8,,,,,,,
32,2023-06-08 16:00:00+01:00,MID,APXMIDP,08/06/2023,33,65.41,1440.95,Y,94252.5395,2023-06-08 16:00:00+01,5024,328619.84,,,,,,,
33,2023-06-08 16:30:00+01:00,MID,APXMIDP,08/06/2023,34,72.5,1403.1,Y,101724.75,2023-06-08 16:30:00+01,4015,291087.5,,,,,,,
34,2023-06-08 17:00:00+01:00,MID,APXMIDP,08/06/2023,35,73.26,1658.6,Y,121509.036,2023-06-08 17:00:00+01,3135,229670.1,,,,,,,
35,2023-06-08 17:30:00+01:00,MID,APXMIDP,08/06/2023,36,77.37,1455.05,Y,112577.2185,2023-06-08 17:30:00+01,2274,175939.38,,,,,,,
36,2023-06-08 18:00:00+01:00,MID,APXMIDP,08/06/2023,37,86.2,1720.1,Y,148272.62,2023-06-08 18:00:00+01,1584,136540.8,,,,,,,
37,2023-06-08 18:30:00+01:00,MID,APXMIDP,08/06/2023,38,87.58,1776.85,Y,155616.523,2023-06-08 18:30:00+01,1003,87842.74,,,,,,,
38,2023-06-08 19:00:00+01:00,MID,APXMIDP,08/06/2023,39,95.86,2063.3,Y,197787.938,2023-06-08 19:00:00+01,504,48313.44,,,,,,,
39,2023-06-08 19:30:00+01:00,MID,APXMIDP,08/06/2023,40,97.17,2112.2,Y,205242.474,2023-06-08 19:30:00+01,149,14478.33,,,,,,,
40,2023-06-08 20:00:00+01:00,MID,APXMIDP,08/06/2023,41,95.11,1857.9,Y,176704.869,2023-06-08 20:00:00+01,7,665.77,,,,,,,
41,2023-06-08 20:30:00+01:00,MID,APXMIDP,08/06/2023,42,91.31,1690.95,Y,154400.6445,2023-06-08 20:30:00+01,0,0,,,,,,,
42,2023-06-08 21:00:00+01:00,MID,APXMIDP,08/06/2023,43,99.08,1389.9,Y,137711.292,2023-06-08 21:00:00+01,0,0,,,,,,,
43,2023-06-08 21:30:00+01:00,MID,APXMIDP,08/06/2023,44,84.06,1331.15,Y,111896.469,2023-06-08 21:30:00+01,0,0,,,,,,,
44,2023-06-08 22:00:00+01:00,MID,APXMIDP,08/06/2023,45,79.85,1655.45,Y,132187.6825,2023-06-08 22:00:00+01,0,0,,,,,,,
45,2023-06-08 22:30:00+01:00,MID,APXMIDP,08/06/2023,46,67.65,1481.55,Y,100226.8575,2023-06-08 22:30:00+01,0,0,,,,,,,
46,2023-06-08 23:00:00+01:00,MID,APXMIDP,08/06/2023,47,70.3,1262.2,Y,88732.66,2023-06-08 23:00:00+01,0,0,,,,,,,
47,2023-06-08 23:30:00+01:00,MID,APXMIDP,08/06/2023,48,82.67,1544.15,Y,127654.8805,2023-06-08 23:30:00+01,0,0,,,,,,,
0,2023-06-09 00:00:00+01:00,MID,APXMIDP,09/06/2023,1,68.58,1275.3,Y,87460.074,2023-06-09 00:00:00+01,0,0,,,,,,,
1,2023-06-09 00:30:00+01:00,MID,APXMIDP,09/06/2023,2,59.69,1078.3,Y,64363.727,2023-06-09 00:30:00+01,0,0,,,,,,,
2,2023-06-09 01:00:00+01:00,MID,APXMIDP,09/06/2023,3,57.72,1644.85,Y,94940.742,2023-06-09 01:00:00+01,0,0,,,,,,,
3,2023-06-09 01:30:00+01:00,MID,APXMIDP,09/06/2023,4,65.48,1660.2,Y,108709.896,2023-06-09 01:30:00+01,0,0,,,,,,,
4,2023-06-09 02:00:00+01:00,MID,APXMIDP,09/06/2023,5,59.69,1316.4,Y,78575.916,2023-06-09 02:00:00+01,0,0,,,,,,,
5,2023-06-09 02:30:00+01:00,MID,APXMIDP,09/06/2023,6,58.11,1466.55,Y,85221.2205,2023-06-09 02:30:00+01,0,0,,,,,,,
6,2023-06-09 03:00:00+01:00,MID,APXMIDP,09/06/2023,7,57.74,1044.3,Y,60297.882,2023-06-09 03:00:00+01,0,0,,,,,,,
7,2023-06-09 03:30:00+01:00,MID,APXMIDP,09/06/2023,8,72.35,1509.7,Y,109226.795,2023-06-09 03:30:00+01,0,0,,,,,,,
8,2023-06-09 04:00:00+01:00,MID,APXMIDP,09/06/2023,9,68.81,1365.8,Y,93980.698,2023-06-09 04:00:00+01,31,2133.11,,,,,,,
9,2023-06-09 04:30:00+01:00,MID,APXMIDP,09/06/2023,10,66.05,1194.7,Y,78909.935,2023-06-09 04:30:00+01,231,15257.55,,,,,,,
10,2023-06-09 05:00:00+01:00,MID,APXMIDP,09/06/2023,11,59.65,987,Y,58874.55,2023-06-09 05:00:00+01,542,32330.3,,,,,,,
11,2023-06-09 05:30:00+01:00,MID,APXMIDP,09/06/2023,12,67.48,951,Y,64173.48,2023-06-09 05:30:00+01,946,63836.08,,,,,,,
12,2023-06-09 06:00:00+01:00,MID,APXMIDP,09/06/2023,13,66.6,1397.6,Y,93080.16,2023-06-09 06:00:00+01,1492,99367.2,,,,,,,
13,2023-06-09 06:30:00+01:00,MID,APXMIDP,09/06/2023,14,92.26,1154.5,Y,106514.17,2023-06-09 06:30:00+01,2173,200480.98,,,,,,,
14,2023-06-09 07:00:00+01:00,MID,APXMIDP,09/06/2023,15,81.15,1762.65,Y,143039.0475,2023-06-09 07:00:00+01,2962,240366.3,,,,,,,
15,2023-06-09 07:30:00+01:00,MID,APXMIDP,09/06/2023,16,101.45,1609.95,Y,163329.4275,2023-06-09 07:30:00+01,3911,396770.95,,,,,,,
16,2023-06-09 08:00:00+01:00,MID,APXMIDP,09/06/2023,17,77.31,1319,Y,101971.89,2023-06-09 08:00:00+01,4833,373639.23,,,,,,,
17,2023-06-09 08:30:00+01:00,MID,APXMIDP,09/06/2023,18,76.07,1606.4,Y,122198.848,2023-06-09 08:30:00+01,5796,440901.72,,,,,,,
18,2023-06-09 09:00:00+01:00,MID,APXMIDP,09/06/2023,19,66.48,1332.95,Y,88614.516,2023-06-09 09:00:00+01,6644,441693.12,,,,,,,
19,2023-06-09 09:30:00+01:00,MID,APXMIDP,09/06/2023,20,57.63,1159.65,Y,66830.6295,2023-06-09 09:30:00+01,7292,420237.96,,,,,,,
20,2023-06-09 10:00:00+01:00,MID,APXMIDP,09/06/2023,21,62.92,1464.8,Y,92165.216,2023-06-09 10:00:00+01,7972,501598.24,,,,,,,
21,2023-06-09 10:30:00+01:00,MID,APXMIDP,09/06/2023,22,60.86,1423.85,Y,86655.511,2023-06-09 10:30:00+01,8586,522543.96,,,,,,,
22,2023-06-09 11:00:00+01:00,MID,APXMIDP,09/06/2023,23,64.32,1671.05,Y,107481.936,2023-06-09 11:00:00+01,8948,575535.36,,,,,,,
23,2023-06-09 11:30:00+01:00,MID,APXMIDP,09/06/2023,24,65.86,1641.4,Y,108102.604,2023-06-09 11:30:00+01,9182,604726.52,,,,,,,
24,2023-06-09 12:00:00+01:00,MID,APXMIDP,09/06/2023,25,62.59,1713.95,Y,107276.1305,2023-06-09 12:00:00+01,9229,577643.11,,,,,,,
25,2023-06-09 12:30:00+01:00,MID,APXMIDP,09/06/2023,26,55.53,1715.45,Y,95258.9385,2023-06-09 12:30:00+01,9171,509265.63,,,,,,,
26,2023-06-09 13:00:00+01:00,MID,APXMIDP,09/06/2023,27,56.05,1519.45,Y,85165.1725,2023-06-09 13:00:00+01,8837,495313.85,,,,,,,
27,2023-06-09 13:30:00+01:00,MID,APXMIDP,09/06/2023,28,58.22,1668.2,Y,97122.604,2023-06-09 13:30:00+01,8386,488232.92,,,,,,,
28,2023-06-09 14:00:00+01:00,MID,APXMIDP,09/06/2023,29,60.61,1632.6,Y,98951.886,2023-06-09 14:00:00+01,7824,474212.64,,,,,,,
29,2023-06-09 14:30:00+01:00,MID,APXMIDP,09/06/2023,30,59.02,1673.8,Y,98787.676,2023-06-09 14:30:00+01,7156,422347.12,,,,,,,
30,2023-06-09 15:00:00+01:00,MID,APXMIDP,09/06/2023,31,69.63,1750.5,Y,121887.315,2023-06-09 15:00:00+01,6571,457538.73,,,,,,,
31,2023-06-09 15:30:00+01:00,MID,APXMIDP,09/06/2023,32,76.32,1915.75,Y,146210.04,2023-06-09 15:30:00+01,5702,435176.64,,,,,,,
32,2023-06-09 16:00:00+01:00,MID,APXMIDP,09/06/2023,33,67.69,2256.6,Y,152749.254,2023-06-09 16:00:00+01,4746,321256.74,,,,,,,
33,2023-06-09 16:30:00+01:00,MID,APXMIDP,09/06/2023,34,77.68,2086.55,Y,162083.204,2023-06-09 16:30:00+01,3839,298213.52,,,,,,,
34,2023-06-09 17:00:00+01:00,MID,APXMIDP,09/06/2023,35,94.63,2138.8,Y,202394.644,2023-06-09 17:00:00+01,3086,292028.18,,,,,,,
35,2023-06-09 17:30:00+01:00,MID,APXMIDP,09/06/2023,36,98.75,2184.5,Y,215719.375,2023-06-09 17:30:00+01,2323,229396.25,,,,,,,
36,2023-06-09 18:00:00+01:00,MID,APXMIDP,09/06/2023,37,92.24,2615.6,Y,241262.944,2023-06-09 18:00:00+01,1579,145646.96,,,,,,,
37,2023-06-09 18:30:00+01:00,MID,APXMIDP,09/06/2023,38,93.68,2218.85,Y,207861.868,2023-06-09 18:30:00+01,924,86560.32,,,,,,,
38,2023-06-09 19:00:00+01:00,MID,APXMIDP,09/06/2023,39,98.33,1814,Y,178370.62,2023-06-09 19:00:00+01,479,47100.07,,,,,,,
39,2023-06-09 19:30:00+01:00,MID,APXMIDP,09/06/2023,40,96.51,1893.65,Y,182756.1615,2023-06-09 19:30:00+01,160,15441.6,,,,,,,
40,2023-06-09 20:00:00+01:00,MID,APXMIDP,09/06/2023,41,98.61,2163.65,Y,213357.5265,2023-06-09 20:00:00+01,4,394.44,,,,,,,
41,2023-06-09 20:30:00+01:00,MID,APXMIDP,09/06/2023,42,100.4,2215.75,Y,222461.3,2023-06-09 20:30:00+01,0,0,,,,,,,
42,2023-06-09 21:00:00+01:00,MID,APXMIDP,09/06/2023,43,98.34,2095.2,Y,206041.968,2023-06-09 21:00:00+01,0,0,,,,,,,
43,2023-06-09 21:30:00+01:00,MID,APXMIDP,09/06/2023,44,89.8,2192.65,Y,196899.97,2023-06-09 21:30:00+01,0,0,,,,,,,
44,2023-06-09 22:00:00+01:00,MID,APXMIDP,09/06/2023,45,89.81,1836.7,Y,164954.027,2023-06-09 22:00:00+01,0,0,,,,,,,
45,2023-06-09 22:30:00+01:00,MID,APXMIDP,09/06/2023,46,85.76,2071.7,Y,177668.992,2023-06-09 22:30:00+01,0,0,,,,,,,
46,2023-06-09 23:00:00+01:00,MID,APXMIDP,09/06/2023,47,73,1705.2,Y,124479.6,2023-06-09 23:00:00+01,0,0,,,,,,,
47,2023-06-09 23:30:00+01:00,MID,APXMIDP,09/06/2023,48,85.72,1255.7,Y,107638.604,2023-06-09 23:30:00+01,0,0,,,,,,,
0,2023-06-10 00:00:00+01:00,MID,APXMIDP,10/06/2023,1,80.39,1203.5,Y,96749.365,2023-06-10 00:00:00+01,0,0,,,,,,,
1,2023-06-10 00:30:00+01:00,MID,APXMIDP,10/06/2023,2,79.93,1023,Y,81768.39,2023-06-10 00:30:00+01,0,0,,,,,,,
2,2023-06-10 01:00:00+01:00,MID,APXMIDP,10/06/2023,3,77.79,1118.45,Y,87004.2255,2023-06-10 01:00:00+01,0,0,,,,,,,
3,2023-06-10 01:30:00+01:00,MID,APXMIDP,10/06/2023,4,78.43,1008.7,Y,79112.341,2023-06-10 01:30:00+01,0,0,,,,,,,
4,2023-06-10 02:00:00+01:00,MID,APXMIDP,10/06/2023,5,77.27,1036.75,Y,80109.6725,2023-06-10 02:00:00+01,0,0,,,,,,,
5,2023-06-10 02:30:00+01:00,MID,APXMIDP,10/06/2023,6,70.77,1294.6,Y,91618.842,2023-06-10 02:30:00+01,0,0,,,,,,,
6,2023-06-10 03:00:00+01:00,MID,APXMIDP,10/06/2023,7,68.67,948.75,Y,65150.6625,2023-06-10 03:00:00+01,0,0,,,,,,,
7,2023-06-10 03:30:00+01:00,MID,APXMIDP,10/06/2023,8,68.68,902.65,Y,61994.002,2023-06-10 03:30:00+01,0,0,,,,,,,
8,2023-06-10 04:00:00+01:00,MID,APXMIDP,10/06/2023,9,72.29,933.1,Y,67453.799,2023-06-10 04:00:00+01,44,3180.76,,,,,,,
9,2023-06-10 04:30:00+01:00,MID,APXMIDP,10/06/2023,10,70.68,809.8,Y,57236.664,2023-06-10 04:30:00+01,247,17457.96,,,,,,,
10,2023-06-10 05:00:00+01:00,MID,APXMIDP,10/06/2023,11,77.14,873.7,Y,67397.218,2023-06-10 05:00:00+01,541,41732.74,,,,,,,
11,2023-06-10 05:30:00+01:00,MID,APXMIDP,10/06/2023,12,80.9,888.15,Y,71851.335,2023-06-10 05:30:00+01,949,76774.1,,,,,,,
12,2023-06-10 06:00:00+01:00,MID,APXMIDP,10/06/2023,13,79.44,926.1,Y,73569.384,2023-06-10 06:00:00+01,1527,121304.88,,,,,,,
13,2023-06-10 06:30:00+01:00,MID,APXMIDP,10/06/2023,14,83.92,1012.8,Y,84994.176,2023-06-10 06:30:00+01,2289,192092.88,,,,,,,
14,2023-06-10 07:00:00+01:00,MID,APXMIDP,10/06/2023,15,79.6,1130.7,Y,90003.72,2023-06-10 07:00:00+01,3171,252411.6,,,,,,,
15,2023-06-10 07:30:00+01:00,MID,APXMIDP,10/06/2023,16,90.72,1048.4,Y,95110.848,2023-06-10 07:30:00+01,4040,366508.8,,,,,,,
16,2023-06-10 08:00:00+01:00,MID,APXMIDP,10/06/2023,17,86.04,1244.45,Y,107072.478,2023-06-10 08:00:00+01,4899,421509.96,,,,,,,
17,2023-06-10 08:30:00+01:00,MID,APXMIDP,10/06/2023,18,95.67,914.05,Y,87447.1635,2023-06-10 08:30:00+01,5712,546467.04,,,,,,,
18,2023-06-10 09:00:00+01:00,MID,APXMIDP,10/06/2023,19,101.59,1280.95,Y,130131.7105,2023-06-10 09:00:00+01,6503,660639.77,,,,,,,
19,2023-06-10 09:30:00+01:00,MID,APXMIDP,10/06/2023,20,101.54,1264.75,Y,128422.715,2023-06-10 09:30:00+01,7156,726620.24,,,,,,,
20,2023-06-10 10:00:00+01:00,MID,APXMIDP,10/06/2023,21,98.7,1219.35,Y,120349.845,2023-06-10 10:00:00+01,7593,749429.1,,,,,,,
21,2023-06-10 10:30:00+01:00,MID,APXMIDP,10/06/2023,22,94.65,1524.8,Y,144322.32,2023-06-10 10:30:00+01,8047,761648.55,,,,,,,
22,2023-06-10 11:00:00+01:00,MID,APXMIDP,10/06/2023,23,82.5,1047.55,Y,86422.875,2023-06-10 11:00:00+01,8260,681450,,,,,,,
23,2023-06-10 11:30:00+01:00,MID,APXMIDP,10/06/2023,24,86.07,1337.3,Y,115101.411,2023-06-10 11:30:00+01,8403,723246.21,,,,,,,
24,2023-06-10 12:00:00+01:00,MID,APXMIDP,10/06/2023,25,83.5,1368.2,Y,114244.7,2023-06-10 12:00:00+01,8306,693551,,,,,,,
25,2023-06-10 12:30:00+01:00,MID,APXMIDP,10/06/2023,26,70.75,1408.75,Y,99669.0625,2023-06-10 12:30:00+01,7863,556307.25,,,,,,,
26,2023-06-10 13:00:00+01:00,MID,APXMIDP,10/06/2023,27,42.98,1845.85,Y,79334.633,2023-06-10 13:00:00+01,7179,308553.42,,,,,,,
27,2023-06-10 13:30:00+01:00,MID,APXMIDP,10/06/2023,28,33.16,1735.65,Y,57554.154,2023-06-10 13:30:00+01,6727,223067.32,,,,,,,
28,2023-06-10 14:00:00+01:00,MID,APXMIDP,10/06/2023,29,24.64,1688.5,Y,41604.64,2023-06-10 14:00:00+01,6163,151856.32,,,,,,,
29,2023-06-10 14:30:00+01:00,MID,APXMIDP,10/06/2023,30,20.08,1749.55,Y,35130.964,2023-06-10 14:30:00+01,5594,112327.52,,,,,,,
30,2023-06-10 15:00:00+01:00,MID,APXMIDP,10/06/2023,31,10.35,1419.8,Y,14694.93,2023-06-10 15:00:00+01,4628,47899.8,,,,,,,
31,2023-06-10 15:30:00+01:00,MID,APXMIDP,10/06/2023,32,8.05,1297.85,Y,10447.6925,2023-06-10 15:30:00+01,4001,32208.05,,,,,,,
32,2023-06-10 16:00:00+01:00,MID,APXMIDP,10/06/2023,33,32.87,1395,Y,45853.65,2023-06-10 16:00:00+01,3308,108733.96,,,,,,,
33,2023-06-10 16:30:00+01:00,MID,APXMIDP,10/06/2023,34,49.42,1477.75,Y,73030.405,2023-06-10 16:30:00+01,2630,129974.6,,,,,,,
